1.4261621652267051,2.6560807242491324
1.6170078456564476,5.406261095670564
1.414506954463833,7.462231461178868
1.534350099101617,9.427621878096346
1.410986959543236,11.528621560445194
1.4214268238265082,13.65385991534782
1.4605136897908426,15.551191828642892
1.6681393136801919,17.345128525400597
1.585706750208671,19.479182612762195
3.2460856928611856,1.4006827311076864
3.2932059910053813,3.6027514055595624
3.4255552029818,5.552759549340505
3.724210941409609,7.635447677839545
3.614243664359365,9.533587864198719
3.6469725239874053,11.513939163347377
3.5612855876355756,13.455447540293791
3.421152606382378,15.705742038142157
3.5084275246957817,17.573459125799864
3.535421927003258,19.433644293195005
5.6042672412582695,1.367822030896835
5.310176184940423,3.5856888398611564
5.536713652503575,5.60409892089151
5.386919778686883,7.579927155353852
5.234603743426063,9.627355881912901
5.575714848850136,11.47780590987567
5.3433803439785095,13.337906261662605
5.466351573511209,15.38040370196049
5.700703769230111,17.559182234719124
5.494007381973966,19.395287432453813
7.514045239681713,1.4426580581677813
7.404644349482735,3.3238275829253645
7.551997407764198,5.516385320890586
7.496623346068663,7.4962351600758526
7.473465707728508,9.527236625702002
7.418536851027672,11.563000770908088
7.493602074182509,13.540005635233847
7.417149911519503,15.421833598207563
7.592245184448302,17.560004750042822
7.471771200662084,19.510789472693276
9.434523363405205,1.5959424789373127
9.424771887917087,3.4510075799551623
9.567911241308785,5.499567136045219
9.607193279857569,7.499760673946622
9.43533909421272,9.56278401861589
9.512609753970624,11.516494423827128
9.559452530427794,13.542181968156077
9.526059947239563,15.51770141743311
9.561102812590052,17.418028545195025
9.541668964580522,19.490760340550395
11.684650434663173,1.4456018723237867
11.66427773769761,3.5959075954620436
11.456249748288037,5.399921812381238
11.471061934289873,7.533707718120387
11.314612347510288,9.532555487511521
11.415724345494002,11.202047135386776
11.612257816266107,13.431677048838225
11.565789152839638,15.492263851257922
11.517284536054932,17.460850336902567
11.585852211801098,19.557488202153646
13.378916605824841,1.607969679895025
13.657993710377946,3.4873492614180983
13.472541366973687,5.588865024099275
13.521023266009905,7.5157092910968935
13.645880564343168,9.550298361101952
13.337475973934067,11.653972321069816
13.520406174641,13.588340837724688
13.47999696751019,15.518416627788909
13.418671430738755,17.355541407903296
13.374220026619048,19.466601329712063
15.539260032097573,1.6402899134308284
15.62891137577731,3.486125203470371
15.553864342358487,5.332949834572114
15.537119143192829,7.573048307342447
15.48467564163502,9.471062807761296
15.557488944586686,11.36329988566569
15.464502195088825,13.520984591123822
15.418516840094476,15.473885495394038
15.44189826243805,17.37978240407272
15.449834657248928,19.48088104889714
17.419614783666,1.4763868763922958
17.37605438986158,3.367358434625505
17.49620059389092,5.41346586392926
17.52337246960733,7.605315453109017
17.61150223845672,9.391536353654086
17.394566167930165,11.524990545569418
17.344366106689733,13.504042794103777
17.57297456772642,15.507148476870164
17.449638052459488,17.570992561560235
17.41669914895143,19.409935497934253
19.466892901603224,1.5583760512167482
19.403176106841798,3.568200773394429
19.445673909844572,5.400851850201909
19.465513634723155,7.4886107486020475
19.513234834865926,9.527773458458016
19.462432439585633,11.526593730283688
19.42417116919443,13.495366332950761
19.51442242964429,15.470311442896694
19.412900631239935,17.45382710254614
19.40923463297856,19.623347525250594
